AuthorId,PaperIds,Usage
1132891,137417 570222 588215 885480 897192 1298147 1393519 1406350 1480011 2215238 2232723,PublicTest
1135803,112741 1226619 1586935 2213072,PublicTest
1137067,571605 605963 1000219 1494790 1766950,PublicTest
1138579,51561 72441 80395 85834 145061 160667 180697 234226 234287 261288 261376 298882 364003 433063 490926 524072 540341 572546 581897 599102 638597 639091 680511 747335 798448 825796 827356 831758 855495 908070 970440 1024829 1071965 1135990 1173680 1436170 1438383 1457454 1526807 1562021 1590322 1617854 1657505 1681935 1708731 1768106 1771597 1818433 1852764 2048343 2071963 2111821 2131699 2243736,PublicTest
1139136,108440 196943 894652 1021733 1478890 1513557 1666900 1746047 1753648 1856336 2124706,PublicTest
1140557,1071301 1271995 1287257 1486536 1501181 1559689,PublicTest
1141764,10899 36316 416623 447195 518940 816862 888010 910913 1150949 1301731 1341861 1429628 1725231 1740441 1744366 1908408 2156812 2258878,PublicTest
1143802,10218 22320 109203 147917 266423 268482 276233 381405 433279 444576 463833 491809 505394 568649 616961 660717 703714 725268 751994 769484 826725 859519 872130 895361 947974 1085772 1100722 1103062 1157098 1259162 1305010 1379959 1439118 1496303 1512942 1538989 1642958 1670779 1695086 1712572 1722936 1729083 1804710 1892120 1892566 1920608 1942061 1959602 2001806 2008398 2051911 2075108 2096492 2138118 2144104 2225573,PublicTest
1148476,2720 151808 220959 325423 547708 562332 813845 828551 1088887 1103971 1199363 1210115 1297903 1475415 1605760 1620570 1769014 1770421 1815280 1970405 2192191,PublicTest
1148964,1205706,PublicTest
1152068,60248 907648 1348449 1555885 1596008 2129320,PublicTest
1153780,60926 152619 161017 169223 212469 263204 311895 335914 351883 448348 524010 530782 538127 557562 595467 596181 599015 621896 646725 683858 782799 803077 828670 839473 904742 936503 939993 947264 1012868 1049506 1182545 1199009 1236816 1257095 1268677 1286161 1311631 1324318 1356990 1409494 1444157 1448256 1481493 1498109 1522345 1551736 1555353 1624934 1637450 1663808 1767092 1785439 1855320 1864113 1864839 1866019 1872439 1881398 1893182 1905382 1908140 1912190 1912371 1916318 1934722 1981058 2020079 2067242 2107111 2139585 2174406 2181806 2249818,PublicTest
1158261,131517 369639 401038 411131 831445 1026489 1286164 1321634 1591669 1641869 1701456 1850155 2095507 2202569,PublicTest
1160185,1433599,PublicTest
1160658,193662 1405588 1853981,PublicTest
1162891,110276 1335146 1919026 1959944 2111434,PublicTest
1164744,467014,PublicTest
1168253,75527 136747 291734 339808 372757 600404 871900 1297570 1299132 1528275 1619243 1743506 1804660 1970421 2069861,PublicTest
1169850,1577897 1595599 1691488 1697316 1882777 1923901 2249830,PublicTest
1170684,83191 818237 1077363 1129700 1152810 1251518 1572752 2237181,PublicTest
1180157,11480 46109 53476 95701 129404 149143 161023 180474 218383 285699 347842 352921 393758 431424 493313 525191 633626 688939 766501 783558 809047 819434 868309 871745 878516 942608 947002 966119 1013040 1057553 1058409 1074329 1075684 1086088 1115268 1145894 1163957 1253432 1281339 1285636 1338934 1376059 1397004 1430099 1522890 1542966 1642534 1753557 1820280 1887360 1920530 1927614 2080524 2084333 2095798 2188596 2196639 2221529 2223873 2225659 2237237 2255823 2258224,PublicTest
1180292,378150 478701 798647 1620182 1760264 1945804,PublicTest
1180368,82409 225283 254601 301056 587203 618529 631636 746450 816729 840602 847239 928754 1004717 1115303 1123842 1188952 1306158 1476775 1643787 1832395 1997834 2119384 2186338,PublicTest
1181420,270972,PublicTest
1185134,411763 668261,PublicTest
1187315,130058 154160 202438 234609 316087 444591 535512 537920 725499 737136 854049 871822 932865 964636 1066277 1104702 1133655 1209607 1271539 1282994 1375629 1390630 1412153 1610780 1719339 1784023 1867572 1969398 2210378,PublicTest
1191427,697405 1269110 1276734 1947180 2204213,PublicTest
1194404,348753 388271 601327 1040898 1047776 1256957 1357595 1569270 1676862 1997849 2139546 2179855 2207902,PublicTest
1195633,71577 254834 267477 276656 328861 408308 459478 535940 680210 727228 792739 797481 848092 888457 915881 924591 992693 1103933 1117883 1168630 1367062 1465549 1468693 1678004 1681575 1836701 2150193,PublicTest
1195772,18879 23621 41817 62364 95671 102476 125550 132341 167108 181511 186202 196636 278615 347445 350233 360604 362562 412261 440372 442054 458700 491006 492417 503499 508182 511032 544958 549080 554681 574073 582356 589809 605168 649708 704516 706177 756393 771008 783699 809085 809232 844980 850293 861074 871042 897183 940966 1026956 1104761 1149461 1151711 1201456 1209531 1214465 1220299 1246813 1263822 1276218 1280677 1282179 1330582 1355393 1377471 1433875 1449192 1472606 1520644 1526404 1535283 1539732 1539980 1555992 1583855 1618258 1621356 1662080 1674197 1688809 1696097 1696757 1743825 1757156 1757845 1790497 1800875 1836325 1836726 1849638 1855793 1868203 1905944 1916706 1926730 1928855 1941467 1945765 1969864 1983348 1998228 2024394 2026390 2027226 2066811 2093640 2125002 2131576 2145044 2159195 2163969 2166973 2208662 2248886 2249668,PublicTest
1197053,318365 1373188 1450194 1877777,PublicTest
1201378,351 22712 49395 101358 114144 135085 169598 186111 226040 273557 374605 421672 436927 454417 479966 501514 504122 563691 641280 772714 780073 843011 892084 893974 974700 1021444 1060330 1080446 1099112 1120528 1149117 1170421 1220607 1417411 1443334 1484109 1541940 1580088 1591887 1614604 1638036 1660749 1661285 1687072 1714015 1746824 1810741 1820711 1829520 1872835 1984195 1995359 2120986 2251870,PublicTest
1201508,913497 1012176 1489566 1824879,PublicTest
1205517,19916 71518 229093 310765 348197 422478 500893 536277 539443 772135 786492 967713 995990 1016066 1043891 1151857 1161020 1185969 1327598 1330432 1347200 1358507 1390807 1486969 1522426 1546448 1641959 1652418 1703090 1826091 1856949 1864834 1924643 2038568 2074068 2143285 2201277 2215733 2230134,PublicTest
1206244,5921 46829 72348 73956 85439 98766 228522 284606 331183 334667 346963 358147 377926 621104 622332 623092 629036 723304 767333 824970 827105 842287 881392 883440 926886 968217 989833 1023794 1024534 1108000 1117293 1182854 1230922 1284322 1317371 1329913 1367591 1403342 1442779 1590715 1641263 1698359 1721865 1849561 1884073 1905525 1907675 1918657 1929016 2056064 2060273 2072248 2136422 2154133 2162938 2170608 2226673 2251092,PublicTest
1207336,101023 235252 319087 825679 1373737 1586343 1820731 2254467,PublicTest
1207847,3236 3605 7978 22600 28940 46322 51489 70168 82489 86944 97712 101653 119967 121133 125708 129809 135093 150567 156278 179784 189773 193285 196273 196471 203707 221618 234312 238085 240489 241495 251775 252082 269886 297857 308054 328847 358300 369570 369726 388302 399304 401667 402482 417205 421511 429114 432892 436132 445379 447173 457789 479389 487748 489027 492710 493532 510048 512019 516047 527007 532389 559321 575402 575730 586523 587574 604646 609409 614972 617133 618003 619408 643496 645938 658656 661426 662152 678673 680468 685827 693780 696980 700121 705040 706620 713329 719372 728814 738824 741428 759533 763319 777471 787149 794888 800761 822526 826701 827077 844913 874328 881489 885941 891178 902465 910531 918117 937858 943390 953622 967283 971400 986000 996632 999962 1011812 1024535 1026507 1032122 1037184 1038737 1040523 1046656 1086743 1087338 1091179 1091311 1092966 1100193 1101708 1109928 1126903 1127781 1131632 1141673 1163501 1172247 1182822 1185548 1188838 1194596 1196170 1224853 1231838 1243351 1253997 1254933 1256526 1269473 1280897 1286230 1296999 1300078 1338914 1341410 1367828 1371312 1378330 1379633 1383167 1387586 1397953 1412779 1416469 1418690 1433407 1448868 1474490 1479076 1493130 1501229 1504523 1509406 1541496 1546053 1550543 1565276 1570428 1572810 1580264 1599853 1617890 1643358 1661990 1665457 1675154 1685004 1688298 1692636 1726908 1731184 1746039 1768963 1769895 1772977 1781954 1785903 1790239 1804428 1804620 1823271 1834654 1853550 1858656 1859760 1868206 1871234 1907867 1916828 1938308 1938960 1944130 1971247 1977294 1978822 1987271 1995713 1996478 1996931 2019471 2034365 2039987 2045319 2053443 2071721 2071771 2075127 2085010 2119053 2122663 2144379 2155485 2160836 2166759 2172762 2172787 2177419 2177557 2179814 2180410 2182044 2183037 2204489 2209569 2215604 2218542 2227246 2228978 2233367 2244953 2253580,PublicTest
1209624,213116 299273 388436 639723 794389 1185691 1808358 2144552,PublicTest
1209854,39859 97805 102813 159400 167389 186576 196015 207979 233076 273644 297252 311582 347605 398319 405983 418807 446674 450667 501920 511316 529672 531647 539068 596680 694459 806011 817675 829762 883691 889603 925017 931914 936851 965185 978016 995907 1001873 1011798 1021302 1024804 1032067 1038239 1052476 1064846 1072615 1083999 1085937 1168916 1201367 1205531 1312423 1319385 1327529 1327928 1368106 1368698 1384257 1414538 1426518 1437646 1456428 1511143 1522722 1571822 1577070 1630752 1696328 1700995 1703237 1705131 1733132 1771714 1787790 1794897 1812085 1824609 1830887 1864693 1867884 1916075 1916441 1935736 1937342 1974696 1983226 2020571 2058163 2066057 2079415 2082322 2094057 2097248 2114736 2150735 2190562 2191246 2200299 2235384 2239391,PublicTest
1210627,48118 48118 64750 64750 65144 65144 75284 75284 86803 86803 127632 127632 148059 148059 149939 149939 154697 154697 199545 199545 212045 212045 213973 213973 214248 214248 219582 219582 225867 225867 239241 239241 240003 240003 270774 270774 279422 279422 297081 297081 299505 299505 303733 303733 318676 318676 410072 420026 420026 442204 442204 452769 452769 495908 495908 502413 502413 556202 556202 601748 601748 621552 621552 636052 636052 692123 692123 697622 697622 729032 729032 735384 735384 793337 793337 802155 802155 802787 802787 837483 837483 861334 861334 870783 870783 894915 894915 906743 906743 955401 955401 963658 963658 974682 974682 996117 996117 1001787 1001787 1007049 1007049 1010060 1010060 1012101 1012101 1038860 1038860 1047468 1047468 1052763 1052763 1054389 1054389 1084082 1084082 1090913 1090913 1091909 1091909 1093046 1093046 1100400 1100400 1124888 1124888 1154674 1154674 1159203 1159203 1166322 1166322 1169416 1169416 1205202 1205202 1244267 1244267 1271764 1271764 1272176 1272176 1280687 1280687 1287338 1287338 1297894 1297894 1298019 1298019 1304522 1304522 1326955 1326955 1342824 1342824 1346662 1346662 1360254 1360254 1405510 1405510 1415696 1415696 1418987 1418987 1475653 1475653 1479294 1479294 1487125 1487125 1491053 1491053 1491606 1491606 1521303 1521303 1544940 1544940 1589793 1589793 1620037 1620037 1632738 1632738 1636393 1636393 1660544 1660544 1668516 1668516 1671602 1671602 1681458 1681458 1705326 1705326 1741114 1741114 1751954 1751954 1771430 1771430 1775358 1775358 1788700 1788700 1789283 1789283 1793375 1793375 1795868 1795868 1798803 1798803 1830493 1830493 1883709 1883709 1885732 1885732 1886284 1886284 1899248 1899248 1916591 1916591 1916796 1916796 1920237 1920237 1924527 1924527 1979185 1979185 1979395 1979395 1979875 1979875 1995634 1995634 2020291 2020291 2058763 2058763 2093982 2093982 2095303 2095303 2097887 2097887 2102960 2102960 2123697 2123697 2128269 2128269 2143712 2143712 2146091 2146091 2146269 2146269 2170353 2170353 2172018 2172018 2177406 2177406 2200747 2200747 2222800 2222800 2225905 2225905 2232085 2232085 2237117 2237117 2237186 2237186,PublicTest
1210648,84477 113049 121539 271391 293664 327230 340288 418176 469262 501829 615979 665194 701201 723730 894790 906792 919739 1269165 1402586 1505614 1535193 1777944 1842467 2062349 2082202 2151827 2183981 2231828,PublicTest
1211197,1250114,PublicTest
1214239,29069 229839 556323 740578 785590 896019 1080882 1307325 1574704 1771825 1792109 1886123 1975090 1996165 2082505 2202619,PublicTest
1214545,80095 377423 554267 774751 961812 1061087 1226005 1311729 1564043 1573109 1635457 1677006 1935053 2090920,PublicTest
1215226,111559 155020 517251 529919 563361 686927 752139 767144 850826 988665 1002594 1035956 1121665 1145626 1183213 1383113 1455137 1607294 1620689 1763598 1900760 1926449 1938325 2099370 2099511 2172833 2248854 2254391,PublicTest
1216850,425139,PublicTest
1217216,316528 1524761 2126860,PublicTest
1217772,233391 267052 868340 920846 1009048 1013785 1071991 1304333,PublicTest
1220422,580914 942533 1130793 1329099 1459710,PublicTest
1220472,27519 230746 568400 634430 762377 822768 883256 1217261 1572856 1790535 2151468,PublicTest
1220693,329137 411179 453615 604479 889329 1043881 1045348 1188169 1381094 1438661 1450269 1594052 1614068 1848682 2178560,PublicTest
1222046,120234 183866 214042 287843 358454 424104 442418 515375 556304 567837 577432 578417 589817 691964 788753 829898 885397 921428 1183609 1385395 1470619 1482163 1484821 1565383 1646619 1661149 2014512 2029687 2178687 2221853,PublicTest
1222160,529574 1243199 1868214 1989031 2128398,PublicTest
1223754,257061 263323 273148 1003818 1077451 1135581 1523820 1582067 1708522,PublicTest
1225308,42694 91287 91596 97392 113871 294260 390773 452082 1162748 1615163 1718581,PublicTest
1226220,11866 347886 447382 474198 798659 924858 1051224 1484019 1648286 1682339 1923664 2042036 2044574 2172732 2179404 2224883,PublicTest
1226933,295173 448761 493225 748550 1015759 1766727 2099176,PublicTest
1227909,144720 202516 209363 243506 397318 426737 544565 609857 648536 680509 683720 712822 733970 852419 913127 914573 959158 1022619 1066739 1118596 1246366 1329352 1448240 1451440 1607254 1665853 1769741 1788602 1888067 2019033 2028177 2054313 2088879,PublicTest
1236122,24338 24484 32132 42402 42468 45751 66519 75276 90240 99096 105490 105848 128609 164300 164673 165346 180701 187206 190331 200106 233058 246492 246732 247679 277056 301939 302630 307823 321378 322327 328157 330705 334639 350538 351552 367225 390110 397660 401389 402201 413139 440276 459713 477191 504186 504646 509727 522966 538741 558260 566914 570569 580695 646247 646613 655556 679880 713050 716942 767031 777043 803074 813968 815503 847095 857759 908202 909346 922854 923313 926726 938286 940700 958307 968730 972877 987042 998308 1004031 1010171 1012564 1018862 1038411 1048275 1058151 1068950 1075534 1080668 1096814 1097073 1102724 1104246 1121773 1122220 1170120 1170198 1171353 1177921 1193079 1204986 1205603 1223894 1224705 1239790 1255363 1258028 1278470 1292845 1307066 1344937 1369108 1371890 1375363 1383258 1385183 1408799 1422401 1427703 1447544 1460900 1468998 1494065 1495746 1498653 1520007 1542032 1594439 1629279 1629970 1634323 1656085 1661629 1681130 1694011 1697151 1701449 1704716 1723451 1727133 1733578 1741741 1745392 1807204 1821187 1838699 1846670 1847112 1850874 1853268 1864226 1866592 1888972 1891908 1917245 1923328 1930695 1933240 1940234 1954437 1955687 1958200 1979783 1992369 2016523 2017470 2035215 2043717 2047268 2057199 2061528 2108322 2118425 2130912 2132021 2132073 2134893 2136057 2142168 2154244 2163548 2163925 2191384 2194181 2209823 2211553,PublicTest
1236428,73757 944227,PublicTest
1238883,20741 31321 52133 140886 155509 181484 212507 228594 284844 315955 400078 499612 507569 548757 592557 607652 629603 701258 733638 746880 803009 808728 836932 841319 874029 951610 980441 996042 1020997 1022883 1077787 1079496 1102094 1125675 1192341 1196771 1259268 1348597 1387952 1411176 1503028 1538470 1563156 1566984 1617887 1697539 1722961 1743866 1764982 1789155 1828261 1889050 1909243 1933596 1953214 2008026 2054930 2107778 2196052 2251009,PublicTest
1242718,21098 48218 158041 274911 362034 443131 457804 551578 613690 752805 874164 953090 966751 970504 1100699 1125989 1367861 1394671 1472896 1494144 1707485 1749428 1803195 1877919 1904034 1906603 1932007 1959865 1969058 1991136 2006741 2068603 2100220,PublicTest
