AuthorId,PaperIds
1946722,2252478 2188204 2086297 2047410 1913842 1331785 1164275 762293 726417 424600 91175 352446 643868 209836 1558940 643808 871064 138697 2213015 295724 253437 2124689 2185399 1857896 2185908 1251707 1504548 1080312 418271 450059 1447189 1023646 87786 1901772 1198308 1131193 1939960 726718 1025235 989153 2000925 291287 1733404 1829828 1475995 522211 455696 872994 1975555 1768169 779333 765078 650446 1988806 1288461 932833 658772 478485 436644 1994363 2205397 2187265 552003 1384314 703701 1077834 547412 2054493 1490518 1341437 1298779 2068258 1763940 1819238 1475491 1731153 908282 1504658 1306674 1249873 789665 28065 2017616 794968 1204200 270812 1312701 829041 665586 294093 72118 1007869 567793 221254 46979
95331,2242999 2090862 2067351 2011812 1842954 1749823 1742769 1050966 958450 756200 612024 389373 307238 830685 173390 166324 1298738 1252955 1625042 1415839 1590756 1955552 909479 584895 1908951 845377 1833705 538329 183918 1436335 400839 1394885 1948918 138687 1909766 847337 184420 98127 1255961 141582 2158685 283738 782040 1018949 1442566 1840719 1400541 98578 569482 1996404 2020425 1499956 1499956 1720481 1438710 1344342 365361 235134 924883 1125692 40355 1985431 1452494 1762622 435102 92011 2022271 191195 159590 1741674 1131380 798194 650240 271793 1300734 2216019 1271804 733146 1368955 2237251 1987360 2086166 1072771 487852 426313 1544601 750059
1569895,1153593 1940084 813135 730154 1560427 640869 338613 872071 923223 512773 2006388 1381102 1196000 1092897 998014 1942412 2069146 2069146 192453 515816 2235188 1277411 1836904 330857 324973 868992 2230651 1874841 1604761 2082971 57351 1749036 1896923 994217 1960199 992880 831816 1393552
1766507,391598 2039471 1281470 1544491 530100 479290 1081399 486786 1327546 291365 2092324 1046080 635657 821415 475154 489318 1753921 1389202 858155
1078386,1135968 1033991
939127,1600308 1008082 2037249 265366 1478327 1391652 999904 2087204 154482 343498 933174 2039769 713501 1445835 2204304 1378410 2221633 2124427 1034733 1270262 2136272 2244054 2152700 123003 1015330 880702 18147 679229 2151762 1176688 1919498 2135488 1597542 1445042 667507 2232967 1662888 791960 641050 638453 575913 165357 1332430 1707757 750341 979924 516159 1934327 599481 271453 570537 100318 2218395 2179983 1819258 1632835 387363 2220097 2258812 192959 1351190 809367 414826 2096353 220932 1188244 109799 1274960 899628 1007760 1247817 1170371 2068160 1076498 1657963 209882 1516409 284303 678923 403703 991948 564727 798724 855910 42065 183560 309760 1778764 1937480 750842 1235377 2190237 1714485 1168159 674254 983073 1329041 829677 1769310
24084,1265218 985112 1995821 1921831 1295125 1016070 855848 540977 740629 264073 755602 1125171 921770 1869397 798065 1001700 1956573 159070 577751 2110768 948819 1373575 485673 2088513 1738102 1631641 1382971 333881 881167 1036778 1293911 878697 1189579 709938 1255955 1884939 1019835 1627503 682071 387864 885251 2109321 742130 508776 83119 1033339 1231769
259196,1277192 1590115 208776 2038388 1051812 57175 2122374 1186167 636698 918869 1596731 969192 528283 1305213 1070327 733920 1937912 1469542 572998 1209417 437330 1293290 2052574 1198794 1964359 1808351 1304632 116881 2196182 1498665 2220775 394055 1767535 1786493 1118069 1542396 2190760 1355350 75767 895188 1488844 762225 156517 2116585 1338501 788463 671926 1709465 22958 1486723 1595261 1100311 1828148 1131617 1986482 361389 281960 822549 335244 1849531 288316 327900 1644321 1751165 1496521 183404 1918653 871913 1129767 2061209 1219472 1742653 39125 1574566 715902 741420 1677692 196617 1873640 683111 157920 1183222 1264740 1698568 1390195 1270133 1050259 222927 773549 1883317 997111 1343788 1105005 56793 420923 1497012 1186385 582364 1547730 1091588 495835 1331607 909393 321780 1177735 1864009 1301904 579260 1399718 2018543 1555800 762891 1880954 1513986 360881 1944075 1700145 1591435 1563418 1426206 1262160 1210253 556185 283259 251007 90675
1610879,2019197 908651 1352622
1922183,1748294 915542 1787852 616889 1469708 2187417 1776367 79387 1620953 2169599 694464 1553402 1642068 110564 1271834
2258076,1843154 2066627 2150600 710511 208951 1111191 133188 108163 1089447 1475838 1933748 2096645 2079677 800960 997604 1535255 704918 318793 813734 2228147 1305997 1023428
160932,2101057 2009746 1908432 1802869 1733826 1514120 1493245 1416173 1323103 1216992 1188967 707179 345173 276851 116905 560250 393867 117122 1955616 464201 1901564 1266937 1801808 2126998 796632 827541 2246227 2233567 12700 1349633 237616 2054607 800984 781332 1767389 1348946 2227777 2156408 287249 964890 232972 1419098 1500592 770310 1584403 937845 84456 1970266 1246389 430226 1712372 464389 48859 1076800 904030 85319 2255902 2221105 57328 140854 476391 926826 1837732 1834315 1394083 981094 697734 768493 737831 828673 796889 1991738 1991738
382129,1735302 297478 207455 689234 1995149 1445635 34898 1103034 1531885 744229 1329404 1641816 136301 1191834 1675274 639389 1265814 962891 1287754 890941 2103598 341702 1737810 850673 1600040 29644 1335943 591995 1177638 209384 1198775 1557949 304728
939190,2089966 1535228 144773
898231,809757 1823461 431315 1279870 2155027 1816432 250898 440685 1788830 2214538 2030180 717489 795355 2122943 1041118 496728 68951 2153572 1795474 611218 781389 525933 1234850 1197786 288527 2256626 438967 1527935 1724235 440855 1126319 1323019 1934390 1361108 171742 1216442 954086 1654971 227162 144568 1003310 418051 78931 1815029 515193 2258706 1404321 1044697 878654 566698 1860321 470512 1948089 408444 1887222 1769243 1302471 523226 504583 1073912 1919369 1480964 948368 1870229 1725085 1159900 739032 570322 1599317 1229022 699865 2023814 1938471 470767 1980492 1061160 1788645 78531 1206584 826256 167080 1506115 296141 1846187 1338356 1198967 1108493 977764 310606 597051 325619 146849 441099 897075 1923007 2122376 622613 968393 943791 775862 394593 184084 1200975 358472 1709281 1037068 413129 1754113 709036 473663 236063 799872 679572 99335 1968585 2223314 755698 1997089 358213 756250 927589 1367196 1947973 487467 1466097 112154 1499181 260786 2045696 809586 1415863 1021635 2227553 1928435 294102 1027337 1308964 695702 1127664 457899 1831307 1226341 430911 1701208 1629903 1073387 1090212 281649 965384 829094 438017 1507552 939151 1982894 808107 1723860 2151323 565114 76333 2226602 1575784 2152174 423339 1273270 940690 81817 1512196 720376 2150890 1343495 386703 1477091 1502948 2112022 1343915 436059 1153169 1449856 437068 418636 126522 339332 2079220 1287102 207063 2022849 1773260 972280 2179825 1396536 651906 700843 541258 1580475 686586 528407 2043183 2246560 2035305 395357 1015861 940440 1021636 781179 871763 207006 572354 2154200 1395991 1218336 1458838 445463 141766 1663148 438279 1289646 1057912 971293 614546 451683 1851190 1857241 342734 1922759 253180 2207426 422310 1138582 1685444 967540 1749635 782810 1917602 970736 923192 429596 329572 262918 219063 1668345 705879 432358 1527869 2140745 14579 429394 307662 826624 250303 1176574 1041978 371726 912766 2092463 1040181 1864547 1716568 350605 1860582 1548788 1163894 2139042 315289 1575739 142745 1443866 1572320 1427058 2219994 150792 2143511 1936717 1756691 1429360 1235971 1227993 821340 658990 515726 495203 410774 407447 389136 256520 178572 129987 66883 1540814 1020469 547721 799945 1252400 1162494 1896299 1389942 795141 2043644 1802075 334980 349485 993951 170798 1338144 893683 787281 218829 1923371 1479365 1047559 727493 717243 423853 215303 2210955 2146077 2102200 2052617 1983836 1870067 1866424 1789923 1779243 1750100 1697537 1677958 1491604 1421758 1393067 1280990 1191093 1188917 1154561 1148997 1119960 1039702 988926 967454 927475 841040 835739 808254 803523 775942 706713 674748 602347 587930 525958 322911 186580 93602 7471
1135803,112741 1226619 2213072 1586935 1540861
1307839,2104740 2088314 2081425 1402862 1092896 1040805 939798 815275 710526 662513 381201 216565 145947 46463 36910 1576700 1584735 521978 12718 1980253 583804 1793838 329961 130799 1991640 840340 2129611 932710 278569 1733332 1583358 840431 97049 1324179 191824 542996 960360 1014115 1821237 130494 1945208 1147383 1266691 1101196 824621 865052 545526 488142 2085435 1553865 816054 1782076 2074433 1510871 636999 424410 954240 1441116 1595536 682620 1809252 1904487 933587 1115970 200601 519275 1737665 567470 875130 1488910 1919849 749401 271715 800708 581242 644952 1321729 1747119 360210 197370 1488549 1332363 1305609 413912 1982976 845403 2141684 1041030 1705532 559855 1861820 1326256 889978 200708 1801720 1778797 1224680 1113300 865763 780227 2161390 888256 11968 612703 2157484 1734397 499602 539149 1800384 1735254 1279042 1924189 1780117 1226603 974437 340253 2001357 1409805 2197076 444371 1827433 2054484 320327 358332 1613616 1742264 1536205 560246 116725 778202 978841 136317 1896553 1113199 337444 326768 1995818 184315 1680240 1639051 1552988 1106937 868766 1664551 2094550 355301 2188799 542417 1116328 1318583 1166011 807238 2221280 1817433 1516592 1944028 1154836 2214563 2138781 968456 661569 1654617 973997 190136 1655685 1216320 179454 585427 564884 2179220 2061872 1298714 263987 1443121 1676194 1226780 1840896 753171 754205 1849244 1101183 158975 18661 1120676
2053312,2223095 1017613 810234 766572 476073 1793861 1986977 1541936 1039669 960054 126681 1443686 750720 471564 38965 1930960 1882429
1496264,1129403 381972 1852255 1271734
1750225,1092717 1553319 1587058 632228
1643735,1401826 1202739 1000533 212829 536399 1466174 622740 2083847 1395829 831161 537876 107485 375716 741742 1962723 900163 1990700 651757 2190047 430257 882331 681920 1456265 1365440 1095301 2166969 2222095 70804 1765854 1128930 631900 1807750 1103264 2190780 1989158 837835 1318684 104384 188871 2252899 1438030
906459,743753 242456 2155386 592352 379405 2163819 2036041 634871 296266 1121399 2170384 2221747 1275149 284972 819955 101936 1047063 2129568 285108 1792488 1429372 883746 426115 140674 2231627 1530459 626269 1413930 634707 2245159 929244 608570 1623854 304744 1547625 1064847 495777 1758232 1611024 2147771 2104801 2111951 866723 822010 330423 2006415 298794 1725969 726060 1134807 428230 414399 355585 2010019 630911 387478 1937632 1679730 1929958
1201378,169598 169598 1746824 1746824 114144 114144 772714 772714 1661285 1661285 1580088 1580088 1714015 1714015 351 351 1443334 1443334 893974 893974 1591887 1591887 1417411 1417411 479966 479966 563691 563691 1638036 1638036 1120528 1120528 1099112 1099112 22712 22712 1569187 853304 780073 780073 843011 843011 421672 421672 1872835 1872835 186111 186111 454417 454417 101358 101358 1829520 1829520 1060330 1060330 2120986 2120986 1080446 1080446 1484109 1484109 1984195 1984195 1220607 1220607 1614604 1614604 1820711 1820711 273557 273557 1687072 1687072 436927 436927 1149117 1149117 226040 226040 974700 1541940 1541940 504122 504122 49395 49395 374605 374605 135085 135085 2251870 2251870 1810741 1810741 1660749 1660749 1170421 1170421 641280 641280 501514 501514 1995359 1995359 1021444 1021444 892084 892084 2123466 2151437
2282724,372101 1333541 1280223 1021593 1934428 1746927 58630 587797 1784559 950804 1183832 950625 1764146 1454465 1913419 645522 1480699 2138195 389418 1010335 1228841 2091971 1770040 1640342 753900 2240516 2134015 2050565 1649427 1971513 739341 339651 1906485 911971 1540958 199753 1510583 404260 207000 1603655 2111641 607305
1689793,1285389 2256308 1933258 2185516 340236 1039080 407014 1498822 2035529 2164922 1132687 1940318 631060 1055219 571976 1634290 287452 660569 2145526 1243694 1844092 841804 337796 1292542 1648815 980667 1846701 2209921 1113972
1217772,920846 1013785 1071991 868340 1304333 267052 233391 1009048 1199189 1201993
1873138,1328106 1336767 2229818 2194088 880947 1868075 1581706 213677
120051,1862666 1707438 1534641 587208 2010768 540807 210316 1301901 2077084 524447 862802 1474603 1276850 1562383 519246 1860933 1721303 722975 878629 1745002 543842 988112 225829 740201 9967 90204 2239201 1669768 1318487 57386 1739072 585694 610649 1811533 1126202 733530 440905 1603304 1893258 1237822 1732160 564432 2137772 1670673 424363 1473291 106064 1141610 15091 1890593 1317640 1036502 1808095 1098191 1042170 810685 2149538 362536 1980391 1450300 889064 771493 1546316 83878 1390287 814849 1255278 241136 908443 1542766 1784099 997403 109309 1758670 1897751 2217603 1619001 662651 1037517 261711 1159232 1468555 1562494 2155336 136920 936472 2002529 513077 1642415 1946756 332560 2036245 1198309 332081 894795 921658 2127207 1552973 2033064 32571 1820127 1990133 476169 1357048 1691523 1115225 1937966 1475069 1003100 1246160 1211479 956673 1637157 956949 46241 1435995 594679 651862 1583802 262175 1838880 1174490 1364438 2206461 498949 390534 1807621 1031795 1716644 1916271 1521512 617166 308050 1412692 249437 1091071 1675204 806151 1863558 1987100 2026403 1862654 1157808 751160 1377630 462860 2191989 1879166 2089906 2061634 1955293 1933778 1735866 1410214 1213993 854924 77579
2151679,633595 78526 850659 1348722 1104574 9301 2232460 89569 898160 868269 1036046 2114046
945707,1707943 374040 1151080 780924 2213864 2017553 244265 1928293 1352472 869741 514360 299623 1797727 1776812 1120662 2125977 857168 958347 239354 747275 766307 1048761 1383295 194189 2255569 808345 1232835 248128 487505 1169197 1054938 68342 585026 2027603 1224460 1807539 192736 69400 1830984 1329355 2043145 772612 2196019
316677,1624874 1520819 736932 928760 1900695 1306997 1088706 1910358 470643 222629 391093 989615 962969 2151922 309835
1447181,2228697 1351637 1307185 688964 2054025 2204832 736140 116274 1113763 1001430 2138733 917560 1570364 2073671 571620 1751230 1372549 589292 491736 1184202 96140 1700851 675761 2154700 1104207 368071 151756 3316 1897936 2017696 1949630 282192 948853 773902 2249705 1591837 1339076 1075431 2166825 152781 79649 452180 485894 1640680 1779703 1572238 1822856 1217690 856593 1451959 2222996 1595211 777691 23754 2235559 241004 1324011 1247836 850970 541836 114889 453492 175609 661041 376097 275803 1615201 1041057 1752290 1757613 1236111 209167 999435 835781 1157773 399345 1210225 2037278 365893 277440 1281204 441818 425853 845707 431075 1342900 1687871 1608660 717899 786607 924679 728335 77459 1704021 555245 1760212 815141 239589 679750 632001 1769054 1408221 2150054 10261 1674894 1426362 1450560 764176 1874596 1011290 2043132 1845532 1447645 1143252 1839876 558454 1911717 1697840 287480 1774442 944338 965730 920367 616028 1733095 1196548 570929 2228440 1382203 989292 784712 1123939 1204947 306462 1911093 12581 390650 1495498 644656 1841516 2183370 1439131
1209624,1808358 388436 794389 639723 1424277 490878 2144552 1625297 433917 1185691 213116 299273 899481 1599951 216798 1593412 285838 427051 204733 237542 755913 356987 1002455 1019391 930703 2192484 1443700 1126786 2124206 1380564 672419 2009980 1274474 1552477 554726 1288582 999985 617386 469571 1198578 1152986 1101861
736815,2249123 492581 1558354 390657 1939288 682856 1177713 26525 2155274 1260625 1827604 1638470 1549838 1848814 812646 2150943 1670199 1943305 1153320 1992624 2217898 14772 2090741 1009091 2143174 786778 81671 499668 769844 316691 1099298 1304978 1402709 1159223 1982967 1369744 1144617 36148 2246712 984415 481920 800735 1991421 796515 240798 2196575 2088220 2003256 131887 1188802 1496968 1923571 1415832 1313220 2248944 538320 129284 1178023 1147385 256605 197342 1419444 997453 2041386 1329521 1794550 1321253 2007612 2123099 1762244 1559492 798776 2244912 1692255 1969874 2120507 1779533 1804442 1325866 2013811 436329 1293300 1891951 768844 1878881 2005966 758306 1523482 1020248 1873002 1795398 2242084 2199730 282473 469958 1824524 1647373 1282703 955292 882162 866840 663902 422485 1383179 600939 95328 785247 2071712 988751 2000896 527686 368187 219613 2048014 657084 575029 487112 418547 243463 2035206 1588544 173412 1145400 1022051 2219960 1093621 1909451 2163365
1537309,2186124 1965093 1816457 1288063 1150857 687649 125963 9378 255027 945135 527976 1887137 345761 614096 1000229 89723 1495375 867579 511736 1032173 1449988 1031779 1320159 528182 1492335 1682498 229376 768554 1802690 1744346 817900 518799 1163371 482983 2251746 1231268 217230 768265 33714 1505488 1191815 169976 1459225 484181 25001 1409282 2011119 1403834 1382799 2254903 117726 232417 1549901 1895799 1341581 2236037 1014130 1236243 65824 1565338 1618901 1201106 1256941 1984673 2248625 377223 1833706 696520 332657 1098672 443251 1839430 1292425 1053 195946 1741277 486295 2149977 1595129 12233 1333346 1457237 1301008 1532035 1807176 2106167 1031331 2210223 1606873 481780 1078413 2238684 423094 2156481 1186980 1886936 1239562 1833938 1821982 1781498 1886161 70170 621534 356988 715768 1150268 1671089 1404211 2090658 1870851 2234734 1478555 1049468 467053 81653 2035690 1890051 1947475 1827470 1765139 1280361 1195597 542791 1710099 1051179 1457872 1911548 2225923 2083575 1688196 840337 521325
